NPI,NPPES Provider Last/Org Name,NPPES Provider First Name,NPPES Provider Zip Code,NPPES Provider State,Specialty Description,Total Claim Count,Opioid Claim Count,Opioid Prescribing Rate
1598707762,LASTOMIRSKY,DAVID,6824,CT,Internal Medicine,5948,152,2.56%
1104105600,LASTRA,AUDREY,6511,CT,Physician Assistant,1209,,
1184060832,LATCHMAN,ANDREW,6856,CT,Student in an Organized Health Care Education/Training Program,67,,
1497031512,LATHAM,JULIA,6614,CT,Dentist,12,,
1942428933,LATIB,NASHAT,6902,CT,Emergency Medicine,79,,
1043488422,LATIF,AYMAN,6457,CT,Podiatry,194,,
1992844419,LATIF,TARIQ,6457,CT,Psychiatry,235,0,0.00%
1700041290,LATIMER,CLARKE,6902,CT,Family Practice,5173,150,2.90%
1790785640,LATORRE,JOSE,6608,CT,Nurse Practitioner,4574,146,3.19%
1922129337,LATOWICKI,DANIEL,6897,CT,Dentist,88,,
1326139056,LATSHAW,WENDY,6489,CT,Obstetrics/Gynecology,163,0,0.00%
1801894555,LATTANZI,STEPHEN,6385,CT,Hematology/Oncology,884,201,22.74%
1508916602,LATVIS,CHRISTOPHER,6786,CT,Dentist,140,30,21.43%
1558491415,LATVIS,JOHN,6786,CT,Dentist,12,,
1780647115,LATZMAN,GORDON,6611,CT,Gastroenterology,477,,
1053374009,LAU,GAIL,6001,CT,Nurse Practitioner,120,,
1629286232,LAU,GIULIA,6010,CT,Obstetrics/Gynecology,76,,
1730136631,LAU,HAKLAI,6052,CT,Internal Medicine,207,39,18.84%
1528404076,LAU,KWAN HON VINCENT,6510,CT,Student in an Organized Health Care Education/Training Program,58,,
1518171867,LAU,TINA,6030,CT,Dentist,353,87,24.65%
1760400543,LAUB,DORI,6511,CT,Psychiatry,58,0,0.00%
1861674434,LAURANS,MAXWELL,6510,CT,Neurosurgery,39,20,51.28%
1700030277,LAURANS,MONIKA,6519,CT,Physician Assistant,258,14,5.43%
1629069653,LAUREN,DAVID,6611,CT,Family Practice,152,,
1134228158,LAUT,JEFFREY,6106,CT,Nephrology,3969,88,2.22%
1174620694,LAUTENBACH,DENISE,6840,CT,Internal Medicine,3235,,
1275831018,LAUZZE,DANIELLE,6001,CT,Physician Assistant,414,84,20.29%
1184987992,LAVALLEE,JEFFREY,6030,CT,Student in an Organized Health Care Education/Training Program,264,32,12.12%
1447486741,LAVALLEE,MICHAEL,6320,CT,Obstetrics/Gynecology,64,,
1477641264,LAVI,NIMROD,6511,CT,Cardiology,1220,,
1194016774,LAVIANA,AARON,6489,CT,Student in an Organized Health Care Education/Training Program,20,,
1801894167,LAVIN,WILLIAM,6511,CT,Internal Medicine,18,,
1497792071,LAVINE,WILLIAM,6107,CT,Dentist,52,,
1972501922,LAVOIE,CATHERINE,6759,CT,Certified Clinical Nurse Specialist,388,,
1225146012,LAVORGNA,KATHLEEN,6851,CT,General Surgery,34,17,50.00%
1760451090,LAVY,GAD,6905,CT,Obstetrics/Gynecology,28,0,0.00%
1215379128,LAWLOR,CATHERINE,6519,CT,Family Practice,3246,84,2.59%
1861597817,LAWLOR,MICHAEL,6106,CT,Infectious Disease,1843,16,0.87%
1780680702,LAWLOR,THOMAS,6030,CT,Psychiatry,55,0,0.00%
1629042296,LAWRASON,JOCK,6762,CT,Pulmonary Disease,1173,43,3.67%
1790798742,LAWRENCE,CHRISTOPHER,6457,CT,Pediatric Medicine,16,0,0.00%
1306852736,LAWRENCE,DAVID,6098,CT,Internal Medicine,9184,702,7.64%
1295084770,LAWRENCE,FRASER,6437,CT,Internal Medicine,2035,56,2.75%
1972515955,LAWRENCE,JANET,6830,CT,Nurse Practitioner,12,0,0.00%
1861415762,LAWRENCE,KENDRA,6111,CT,Internal Medicine,1512,25,1.65%
1427161470,LAWRENCE,RAYMOND,6067,CT,Dentist,26,0,0.00%
1578990388,LAWRENCE-PHILLIP,BERNADENE,6810,CT,Nurse Practitioner,34,19,55.88%
1386748945,LAWSON,SARELLEN,6905,CT,Nurse Practitioner,456,0,0.00%
1386087252,LAWTON,KELLEY,6001,CT,Physician Assistant,2045,26,1.27%
1376796102,LAY,NICOLE,6824,CT,Physician Assistant,169,74,43.79%
1902933260,LAZAR,JEFFREY,6511,CT,Emergency Medicine,140,,
1912076613,LAZAR,JOAN,6033,CT,Certified Clinical Nurse Specialist,689,0,0.00%
1811203250,LAZAREVA,MARIA,6510,CT,Internal Medicine,41,,
1619958899,LAZARIDES,LAZAROS,6515,CT,Internal Medicine,12425,408,3.28%
1588084362,LAZAROFF,STEPHEN,6473,CT,Student in an Organized Health Care Education/Training Program,11,,
1447307608,LAZAROFF,STUART,6473,CT,Dentist,32,,
1598792590,LAZARUS,LAURA,6830,CT,Surgical Oncology,26,,
1598889453,LAZARUS,MICHAEL,6902,CT,Dentist,20,0,0.00%
1619991981,LAZARUS,SEAN,6516,CT,Podiatry,246,13,5.28%
1831294768,LAZOR,LAWRENCE,6106,CT,Obstetrics/Gynecology,160,0,0.00%
1083665616,LE,DUC,6260,CT,Emergency Medicine,193,65,33.68%
1346515657,LE,MAURA,6405,CT,Internal Medicine,270,22,8.15%
1053566505,LE,PHUONG,6108,CT,Nurse Practitioner,653,,
1578675484,LE,TAM,6518,CT,Dentist,58,,
1245537489,LE,THANH TANA,6519,CT,Nurse Practitioner,4166,116,2.78%
1720091788,LEACH,CHARLES,6033,CT,Internal Medicine,79,0,0.00%
1043628225,LEACH,KATHRYN,6513,CT,Nurse Practitioner,173,,
1124088547,LEACH,STEPHEN,6226,CT,Internal Medicine,4648,219,4.71%
1558588822,LEAHY,BRENDAN,6102,CT,Physician Assistant,77,18,23.38%
1669496113,LEAHY,MARY,6001,CT,Nurse Practitioner,2091,63,3.01%
1972581999,LEAKE,DAVID,6518,CT,Physician Assistant,548,305,55.66%
1902872328,LEAKE,NANCY,6457,CT,Nurse Practitioner,693,0,0.00%
1194165290,LEAL,DANIEL,6706,CT,Hospitalist,11,0,0.00%
1215374699,LEAMING,ROBERT,6512,CT,Student in an Organized Health Care Education/Training Program,41,,
1346374667,LEARY,BETTY,6451,CT,Dentist,31,,
1710997481,LEARY,CHRISTOPHER,6010,CT,Diagnostic Radiology,11,0,0.00%
1972895142,LEBASTCHI,AMIR,6510,CT,Student in an Organized Health Care Education/Training Program,19,11,57.89%
1740628874,LEBASTCHI,JASMIN,6610,CT,Student in an Organized Health Care Education/Training Program,318,18,5.66%
1851419170,LEBLANC,LORI,6088,CT,Dentist,31,,
1679652457,LEBLANC,LOUIS,6320,CT,Emergency Medicine,364,106,29.12%
1093710972,LEBLANC,LYNN,6002,CT,Podiatry,464,,
1215281381,LEBLANC,NATALIE,6105,CT,Physician Assistant,15,0,0.00%
1649255142,LEBOWITZ,ALAN,6510,CT,Hematology,985,,
1205851169,LEBOWITZ,ARTHUR,6787,CT,Internal Medicine,9463,327,3.46%
1497714828,LEBOWITZ,STEVEN,6040,CT,Physician Assistant,86,67,77.91%
1962653576,LEBOWITZ,WALLACE,6824,CT,Internal Medicine,31,0,0.00%
1043229784,LEBSON,ROBERT,6518,CT,Cardiology,3371,156,4.63%
1477550523,LECCE,CARL,6457,CT,Family Practice,5743,285,4.96%
1003929167,LECHNER,RICHARD,6051,CT,Dentist,25,,
1932197878,LECKMAN,JAMES,6519,CT,Psychiatry,114,0,0.00%
1457468704,LECKOWICZ,PAUL,6111,CT,Dentist,63,,
1033128954,LECKOWICZJR,WALTER,6111,CT,Dentist,45,,
1487684288,LEDERMAN,HARVEY,6117,CT,Podiatry,67,,
1922170679,LEDERMAN,LAURENCE,6450,CT,Psychiatry,414,0,0.00%
1538180054,LEDERMAN,MARC,6117,CT,Podiatry,66,,
1659532638,LEDFORD,MATTHEW,6119,CT,Emergency Medicine,125,37,29.60%
1215105960,LEE,DIANA,6510,CT,Dermatology,21,,
1972921047,LEE,EDWIN,6610,CT,Student in an Organized Health Care Education/Training Program,35,0,0.00%
1184941288,LEE,EUN-JU,6510,CT,Student in an Organized Health Care Education/Training Program,32,0,0.00%
1447248521,LEE,FORRESTER,6519,CT,Cardiology,305,18,5.90%
1124044805,LEE,GISELA,6360,CT,Pediatric Medicine,16,0,0.00%
1760666929,LEE,GRACE,6519,CT,Endocrinology,129,,
1962457226,LEE,HEESEUNG,6514,CT,Nurse Practitioner,20,0,0.00%
1215369574,LEE,IN KYUNG,6010,CT,Dentist,132,43,32.58%
1548242225,LEE,INKU,6489,CT,Cardiology,3931,,
1417912791,LEE,JANICE,6106,CT,Obstetrics/Gynecology,35,,
1760463400,LEE,JASON,6119,CT,Allergy/Immunology,578,0,0.00%
1639580756,LEE,JENNIFER,6708,CT,Student in an Organized Health Care Education/Training Program,26,0,0.00%
1093004343,LEE,JIHA,6520,CT,Student in an Organized Health Care Education/Training Program,193,,
1306045802,LEE,JIMMY,6510,CT,Ophthalmology,1463,,
1568625176,LEE,JOHN,6371,CT,Plastic and Reconstructive Surgery,64,30,46.88%
1942562103,LEE,JOHN,6226,CT,Health Educator,32,0,0.00%
1588871776,LEE,JOO,6477,CT,Dentist,171,14,8.19%
1447401302,LEE,JOONG,6511,CT,Dentist,41,,
1427216860,LEE,JUYONG,6030,CT,Cardiology,107,,
1477896264,LEE,KATHERINE,6030,CT,Student in an Organized Health Care Education/Training Program,19,,
1891716502,LEE,KEAT-JIN,6511,CT,Otolaryngology,55,0,0.00%
1679788541,LEE,KERRI,6062,CT,Podiatry,73,,
1457641870,LEE,KEVIN,6510,CT,Student in an Organized Health Care Education/Training Program,116,42,36.21%
1497042048,LEE,KIE,6105,CT,Emergency Medicine,117,32,27.35%
1659356897,LEE,KINSON,6708,CT,Psychiatry,8475,,
1447248604,LEE,L,6437,CT,Internal Medicine,13,0,0.00%
1912970864,LEE,LISA,6067,CT,Nurse Practitioner,234,114,48.72%
1114107562,LEE,LYNDON,6107,CT,Ophthalmology,208,,
1285741025,LEE,MAURICE,6470,CT,Psychiatry,43,0,0.00%
1447379375,LEE,MAXIMILIAN,6106,CT,Cardiology,1354,,
1730292608,LEE,MERLIN,6830,CT,Medical Oncology,733,59,8.05%
1497933303,LEE,MICHAEL,6510,CT,Hematology/Oncology,322,79,24.53%
1629189980,LEE,MOON,6825,CT,Dentist,22,,
1083807580,LEE,NANDINI,6030,CT,Psychiatry,942,,
1063536894,LEE,NORA,6102,CT,Neurology,275,,
1386640274,LEE,RICHARD,6810,CT,Allergy/Immunology,663,0,0.00%
1396942645,LEE,STEPHEN,6450,CT,Physician Assistant,66,0,0.00%
1780887281,LEE,SUSAN,6516,CT,Oral Surgery (dentists only),37,18,48.65%
1245642230,LEE,YUNGAH,6510,CT,Student in an Organized Health Care Education/Training Program,25,,
1689944407,LEE CHANG,ALFREDO,6606,CT,Internal Medicine,47,0,0.00%
1063702595,LEEDOM,LIANE,6611,CT,Psychiatry,154,0,0.00%
1255310033,LEFEBVRE,SUZANNE,6757,CT,Internal Medicine,5327,130,2.44%
1588628697,LEFEVRE,JAMES,6795,CT,Optometry,47,0,0.00%
1861427080,LEFEVRE,KIMBERLY,6040,CT,Optometry,318,,
1669426508,LEFF,PETER,6451,CT,General Surgery,306,106,34.64%
1518940410,LEFFELL,DAVID,6510,CT,Dermatology,182,,
1447264155,LEFKOWITZ,AUDREY,6450,CT,Internal Medicine,4634,104,2.24%
1235149865,LEFKOWITZ,JANET,6117,CT,Obstetrics/Gynecology,30,0,0.00%
1609889104,LEFKOWITZ,LAWRENCE,6851,CT,Orthopedic Surgery,184,0,0.00%
1619995214,LEFLAND,LAWRENCE,6473,CT,Optometry,159,0,0.00%
1194150607,LEGER,ROSE,6610,CT,Nurse Practitioner,50,25,50.00%
1033372529,LEGERE-SHARPLES,KIMBERLY,6457,CT,Family Practice,394,19,4.82%
1932133436,LEGEYT,MICHAEL,6010,CT,Orthopedic Surgery,176,90,51.14%
1114935723,LEGRIS,MARC,6850,CT,Internal Medicine,368,,
1598799405,LEHMAN,ROBERT,6488,CT,Diagnostic Radiology,46,,
1588669717,LEHMANN,MARYANN,6820,CT,Dentist,28,,
1366434201,LEHMANN,TIMOTHY,6117,CT,Cardiac Surgery,46,,
1467698902,LEHNER,VANESSA,6117,CT,Physician Assistant,2106,29,1.38%
1801901095,LEHRMAN,JERROLD,6450,CT,Dermatology,38,0,0.00%
1780692335,LEIBOWITZ,LAWRENCE,6840,CT,Family Practice,1217,13,1.07%
1558302513,LEINHARDT,KATHRYN,6520,CT,Internal Medicine,68,0,0.00%
1396091609,LEITCH,MADISON,6850,CT,Student in an Organized Health Care Education/Training Program,38,0,0.00%
1083637516,LEITE,SARAH,6606,CT,Obstetrics/Gynecology,38,0,0.00%
1902841505,LEJEUNE,BARRY,6069,CT,Physician Assistant,126,23,18.25%
1801186101,LEKWAUWA,RUBY,6510,CT,Psychiatry,31,0,0.00%
1922239748,LEMA,WILLIAM,6455,CT,Dentist,12,,
1962533380,LEMAY,MICHAEL,6066,CT,Endocrinology,2730,0,0.00%
1295710770,LEMEK,BETH,6074,CT,Physician Assistant,1943,,
1508082561,LEMENTOWSKA,MARIA,6488,CT,Family Medicine,74,0,0.00%
1306945175,LEMIEUX,LISA,6102,CT,Physician Assistant,23,12,52.17%
1477511426,LEMIRE,KEITH,6385,CT,Ophthalmology,1020,0,0.00%
1962761395,LEMMA,KATHLEEN,6611,CT,Nurse Practitioner,454,13,2.86%
1245564541,LEMPIT,SYLVIA,6519,CT,Nurse Practitioner,103,,
1407853773,LENA,CHRISTOPHER,6106,CT,Sports Medicine,194,79,40.72%
1245560770,LENDER,BONNIE,6037,CT,Physician Assistant,1779,75,4.22%
1295783058,LENDINO,ANTHONY,6450,CT,Family Practice,9703,315,3.25%
1902217854,LENG,CATHERINE,6040,CT,Student in an Organized Health Care Education/Training Program,28,0,0.00%
1417956012,LENHART,KEVIN,6611,CT,Cardiology,4964,0,0.00%
1487713947,LENNON,STEPHANIE,6268,CT,Nurse Practitioner,1515,,
1760402978,LENOX,RAYMOND,6510,CT,Nurse Practitioner,273,,
1568456838,LENTO,CHRISTOPHER,6333,CT,Dentist,36,,
1093085144,LEON,JOEL,6830,CT,Dentist,75,,
1235361759,LEON,LUIS,6702,CT,Internal Medicine,10735,215,2.00%
1568804334,LEON,MARIO,6032,CT,Student in an Organized Health Care Education/Training Program,14,,
1265467633,LEON,MICHELLE,6516,CT,Emergency Medicine,121,13,10.74%
1326317181,LEONARD,DAVID,6511,CT,Physician Assistant,83,16,19.28%
1932105954,LEONARD,GERALD,6030,CT,Otolaryngology,185,,
1598916033,LEONARD,MICHELLE,6851,CT,Nurse Practitioner,11,0,0.00%
1790898401,LEONARD-PASLEY,KEVIN,6514,CT,Physician Assistant,134,54,40.30%
1134112824,LEONARDI,CHRISTIAN,6776,CT,Internal Medicine,3878,91,2.35%
1669468534,LEONARDI,RACHEL,6484,CT,Obstetrics/Gynecology,205,,
1295727782,LEONE,DONALD,6851,CT,Internal Medicine,4647,49,1.05%
1710230842,LEONE,LENORE,6001,CT,Nurse Practitioner,11,0,0.00%
1073532339,LEONE,VINCENT,6119,CT,Internal Medicine,2722,134,4.92%
1144255316,LEONHARDT,MERRILEE,6078,CT,Psychiatry & Neurology,138,0,0.00%
1386735785,LEOPOLD,JODI,6001,CT,Obstetrics/Gynecology,114,0,0.00%
1780678078,LEOPOLD,KENNETH,6102,CT,Radiation Oncology,166,46,27.71%
1639579618,LEOTTI,MARIA,6475,CT,Nurse Practitioner,15,0,0.00%
1497066245,LEPISTO,SARA,6475,CT,Nurse Practitioner,363,0,0.00%
1275574956,LEPP,KEITH,6830,CT,Psychiatry,645,0,0.00%
1780621599,LERER,ANDRE,6051,CT,Neurology,2055,53,2.58%
1205059888,LERMAN,MARC,6511,CT,Dentist,25,,
1659499440,LERMAN,ROBERT,6401,CT,Dentist,15,,
1649597006,LERNER,MICHAEL,6510,CT,Student in an Organized Health Care Education/Training Program,103,16,15.53%
1992872287,LERNER,PETER,6801,CT,Optometry,21,0,0.00%
1174548838,LERNER,SETH,6611,CT,Dermatology,659,0,0.00%
1780657213,LERTORA,JOHN,6002,CT,Optometry,700,0,0.00%
1215990742,LERZ,KATHRYN,6516,CT,Nurse Practitioner,33,0,0.00%
1154616175,LESCOUFLAIR,TARIQ,6032,CT,Student in an Organized Health Care Education/Training Program,12,12,100.00%
1699878702,LESLIE,JEANNE,6708,CT,Physical Therapist,11,0,0.00%
1215147699,LESLIE,MICHAEL,6519,CT,Orthopedic Surgery,91,40,43.96%
1710157805,LESNIK,GREGORY,6360,CT,Otolaryngology,439,40,9.11%
1477538205,LESNIK,THOMAS,6360,CT,Otolaryngology,427,,
1154391159,LESSER,ROBERT,6708,CT,Ophthalmology,877,0,0.00%
1780670570,LESSOW,RICHARD,6106,CT,Otolaryngology,26,0,0.00%
1619247277,LEVY,JOHN,6511,CT,Dentist,72,,
1881785673,LESTER,MITCHELL,6851,CT,Allergy/Immunology,215,,
1467727685,LESTER-COLL,NATANIEL,6510,CT,Student in an Organized Health Care Education/Training Program,26,,
1265691422,LETELLIER,LISA,6516,CT,Physical Medicine and Rehabilitation,17,0,0.00%
1154516672,LETKO,MATTHEW,6708,CT,Physician Assistant,2825,1668,59.04%
1700825593,LETTERA,JAMES,6825,CT,Thoracic Surgery,90,44,48.89%
1528488343,LEUNG,CYNTHIA,6510,CT,Student in an Organized Health Care Education/Training Program,46,17,36.96%
1033287982,LEV,LEONARD,6457,CT,Psychiatry & Neurology,136,0,0.00%
1215931829,LEVADA,ANDREW,6708,CT,Ophthalmology,150,0,0.00%
1669570479,LEVASSEUR,WAYNE,6095,CT,Optometry,151,0,0.00%
1821098245,LEVEN,LEONARD,6870,CT,Psychiatry & Neurology,350,0,0.00%
1629019807,LEVENSON,LAWRENCE,6511,CT,Psychiatry,80,0,0.00%
1699768507,LEVENSON,LEWIS,6082,CT,Internal Medicine,6234,97,1.56%
1801879622,LEVENTHAL,JOHN,6519,CT,Pediatric Medicine,15,0,0.00%
1629338728,LEVENTHAL,JONATHAN,6510,CT,Student in an Organized Health Care Education/Training Program,148,0,0.00%
1275506214,LEVENTHAL,ROBERT,6708,CT,Gastroenterology,1531,19,1.24%
1871600320,LEVENTHAL,SETH,6510,CT,Physician Assistant,197,0,0.00%
1306103262,LEVESQUE,SHARI,6475,CT,Nurse Practitioner,2297,132,5.75%
1194030569,LEVESQUE,WILLIE,6479,CT,Physician Assistant,128,97,75.78%
1902122021,LEVETOWN,NICOLE,6810,CT,Nurse Practitioner,102,0,0.00%
1518955236,LEVI,DAVID,6810,CT,Interventional Pain Management,2317,1398,60.34%
1760683288,LEVIN,FLORA,6606,CT,Ophthalmology,208,,
1679508469,LEVIN,GALE,6824,CT,Psychiatry,3280,,
1417973306,LEVIN,LEWIS,6450,CT,Family Practice,5178,57,1.10%
1164605564,LEVIN,MICHAEL,6878,CT,Dentist,65,,
1992734636,LEVIN,MICHAEL,6830,CT,Anesthesiology,54,,
1487696431,LEVIN,RICHARD,6824,CT,Otolaryngology,332,,
1568457166,LEVIN,ROBERT,6333,CT,Rheumatology,2612,380,14.55%
1790951648,LEVIN,SARAH,6510,CT,Cardiac Electrophysiology,2176,0,0.00%
1730291766,LEVIN,STEVEN,6511,CT,Pain Management,1606,985,61.33%
1568473494,LEVIN,WAYNE,6606,CT,Internal Medicine,22671,361,1.59%
1952670259,LEVINBOOK,HOWARD,6052,CT,Dentist,105,0,0.00%
1528064722,LEVINBOOK,WENDY,6107,CT,Dermatology,336,0,0.00%
1215934286,LEVINE,DONALD,6457,CT,Endocrinology,1545,0,0.00%
1760441224,LEVINE,EDWIN,6611,CT,Gastroenterology,798,,
1912909524,LEVINE,EILEEN,6708,CT,Nurse Practitioner,971,0,0.00%
1356550859,LEVINE,ERIC,6032,CT,Dentist,78,,
1689626020,LEVINE,ERIC,6360,CT,Podiatry,175,,
1164564464,LEVINE,JACK,6511,CT,Dentist,14,,
1134194772,LEVINE,JAMES,6457,CT,Emergency Medicine,82,19,23.17%
1376578054,LEVINE,JEDD,6790,CT,Medical Oncology,572,92,16.08%
1942206156,LEVINE,JOEL,6030,CT,Gastroenterology,382,,
1497769509,LEVINE,JONATHAN,6320,CT,Obstetrics/Gynecology,156,,
1144257338,LEVINE,LARRY,6457,CT,Family Practice,9753,178,1.83%
1083781231,LEVINE,LAWRENCE,6111,CT,Emergency Medicine,237,18,7.59%
1174842561,LEVINE,MARVIN,6002,CT,Pediatric Medicine,22,0,0.00%
1982676862,LEVINE,MICHAEL,6776,CT,Cardiology,2903,,
1063456499,LEVINE,NORMAN,6880,CT,Podiatry,21,0,0.00%
1487741211,LEVINE,ROBERT,6850,CT,Psychiatry & Neurology,47,,
1154473817,LEVINE,RONALD,6807,CT,Internal Medicine,2460,90,3.66%
1225004765,LEVINE,STEVEN,6611,CT,Otolaryngology,270,22,8.15%
1356350169,LEVINE,STEWART,6880,CT,Psychiatry,47,0,0.00%
1174632988,LEVINE,SUSAN,6030,CT,Internal Medicine,1689,118,6.99%
1689729576,LEVINE,SUSAN,6824,CT,Dentist,14,,
1972608818,LEVINE,TRACY,6106,CT,Obstetrics/Gynecology,147,,
1336364256,LEVINSON,DAVID,6460,CT,Ophthalmology,289,,
1366551319,LEVINSON,PERITZ,6830,CT,Psychiatry & Neurology,41,0,0.00%
1881612851,LEVINSON,PETER,6762,CT,Internal Medicine,11073,505,4.56%
1639238827,LEVISTE,FELICIANO,6457,CT,Psychiatry,49,0,0.00%
1265694699,LEVIT,YURI,6605,CT,Dentist,45,,
1518395318,LEVITAN,BATYA,6716,CT,Nurse Practitioner,2407,1517,63.02%
1306933791,LEVITT,CAROL,6239,CT,Family Practice,4911,,
1912076266,LEVITT,HOWARD,6804,CT,Dentist,38,0,0.00%
1346343431,LEVITZ,ROBERT,6102,CT,Infectious Disease,1051,43,4.09%
1043251135,LEVY,ARTHUR,6510,CT,Hematology/Oncology,19,0,0.00%
1558523183,LEVY,ERIC,6831,CT,Internal Medicine,83,,
1992739783,LEVY,HAROLD,6405,CT,Family Practice,8121,388,4.78%
1487738290,LEVY,JODI,6040,CT,Dentist,17,,
1720320435,LEVY,LAUREN,6510,CT,Student in an Organized Health Care Education/Training Program,110,,
1619018488,LEVY,LAURENCE,6457,CT,Dentist,12,0,0.00%
1265575989,LEVY,MICHELE,6830,CT,Optometry,13,0,0.00%
1467559856,LEVY,ROBERT,6457,CT,Hematology/Oncology,1418,216,15.23%
1952442295,LEWANDOWSKI,WENDY,6053,CT,Neurology,43,24,55.81%
1376520858,LEWINTER,JODY,6117,CT,Family Practice,43,,
1417985656,LEWIS,ANN,6111,CT,Nurse Practitioner,68,0,0.00%
1134126915,LEWIS,COURTLAND,6106,CT,Orthopedic Surgery,262,52,19.85%
1720398340,LEWIS,GRETHA,6106,CT,Nurse Practitioner,141,16,11.35%
1497747968,LEWIS,JEREMIAH,6851,CT,Internal Medicine,2534,28,1.10%
1285737346,LEWIS,JOHN,6708,CT,Obstetrics/Gynecology,199,,
1558450361,LEWIS,MARY,6492,CT,Nurse Practitioner,11,0,0.00%
1942481098,LEWIS,MYRA,6451,CT,Emergency Medicine,16,,
1366404949,LEWIS,PAMELA,6042,CT,Obstetrics/Gynecology,197,,
1578582888,LEWIS,RICHARD,6510,CT,Psychiatry,1089,,
1124175070,LEWIS,ROBERT,6002,CT,Colorectal Surgery (formerly proctology),368,40,10.87%
1700884251,LEWIS,ROBERT,6460,CT,Cardiology,2911,,
1659385169,LEWIS,SUSAN,6608,CT,Physician Assistant,890,35,3.93%
1700982022,LEWIS,SUSAN,6516,CT,Psychiatry,55,0,0.00%
1467627737,LEZAMA,MAYBELLINE,6706,CT,Internal Medicine,4019,410,10.20%
1275545899,LHEUREUX,ANDRE,6475,CT,Dentist,24,,
1336414630,LI,ALICE,6510,CT,Student in an Organized Health Care Education/Training Program,40,,
1447285838,LI,CHARLENE,6095,CT,Family Practice,283,,
1518222785,LI,CLAIRE,6706,CT,Student in an Organized Health Care Education/Training Program,245,28,11.43%
1144386541,LI,EMILY,6040,CT,Internal Medicine,222,26,11.71%
1417135195,LI,LING,6120,CT,Nurse Practitioner,392,121,30.87%
1013337823,LI,LUMING,6510,CT,Student in an Organized Health Care Education/Training Program,13,0,0.00%
1205086337,LI,SUMIN,6511,CT,Student in an Organized Health Care Education/Training Program,12,,
1023005667,LI,TING,6360,CT,Cardiology,1975,0,0.00%
1093022675,LI,XUEMEI,6040,CT,Hematology/Oncology,431,50,11.60%
1316956501,LIAN,GANG,6426,CT,Neurology,837,20,2.39%
1083925887,LIANG,I-HSUN,6517,CT,Internal Medicine,14,,
1154612091,LIANG,PEI-CHIA,6810,CT,Student in an Organized Health Care Education/Training Program,318,35,11.01%
1548266513,LIANG,TSAN-TANG,6030,CT,Cardiology,968,,
1609036680,LIANG,YU,6030,CT,General Surgery,20,,
1316225006,LIAO,BETTY,6901,CT,Optometry,176,0,0.00%
1275791667,LIAPAKIS,ANNMARIE,6510,CT,Gastroenterology,437,,
1174629679,LIBBY,ERIK,6033,CT,Physician Assistant,66,49,74.24%
1255355137,LIBBY-RAMAGE,DIANE,6040,CT,Certified Nurse Midwife,69,,
1336183888,LIBEN,ERIC,6473,CT,Internal Medicine,5699,96,1.68%
1013013671,LIBRE,PETER,6851,CT,Ophthalmology,1707,0,0.00%
1689867533,LIBROJO,MARIANO,6360,CT,Internal Medicine,37,0,0.00%
1619128956,LIBROS,JOCELYN,6790,CT,Nurse Practitioner,1629,80,4.91%
1821300807,LICARE,LISA,6320,CT,Obstetrics/Gynecology,19,,
1538172523,LICATA,CHARLES,6010,CT,Internal Medicine,10319,176,1.71%
1225036981,LICATA,PAUL,6320,CT,Pulmonary Disease,2321,,
1841267457,LICHT,PETER,6470,CT,Internal Medicine,4343,74,1.70%
1447227798,LICHT,SUSAN,6470,CT,Physician Assistant,312,,
1558337121,LICHTENBERG,KRISTIN,6443,CT,Family Practice,3175,121,3.81%
1518171727,LICHTENSTEIN,JEROME,6360,CT,Oral Surgery (dentists only),46,16,34.78%
1598855728,LICHTER,ARLEN,6708,CT,Physical Medicine and Rehabilitation,410,90,21.95%
1902060569,LIEBERMAN,BERNARD,6880,CT,Obstetrics/Gynecology,20,0,0.00%
1548483654,LIEBERMAN,RYAN,6850,CT,Psychiatry,4506,,
1245260215,LIEBLICH,STUART,6001,CT,Oral Surgery (dentists only),172,67,38.95%
1447233515,LIEBMANN,KARL,6405,CT,Psychiatry,6992,,
1609835362,LIEBOWITZ,NEIL,6032,CT,Psychiatry,2653,0,0.00%
1396813051,LIEDERS,NIKOLAI,6457,CT,Psychiatry,1280,0,0.00%
1043593643,LIEN,LINDSEY,6106,CT,Physician Assistant,143,44,30.77%
1306865407,LIEPONIS,JONAS,6437,CT,Orthopedic Surgery,44,,
1629001300,LIEU,STEVEN,6451,CT,Internal Medicine,4927,126,2.56%
1245233238,LIFTIG,STUART,6110,CT,Dentist,22,,
1073526984,LIFTMAN,MICHAEL,6010,CT,Family Practice,7926,500,6.31%
1669584686,LIGHAM,DWIGHT,6511,CT,Pain Management,1736,929,53.51%
1851513253,LIGNORE,JOHN,6606,CT,Physician Assistant,66,28,42.42%
1316180540,LIGON,COLIN,6510,CT,Internal Medicine,124,,
1659465003,LIGORSKI,MARK,6810,CT,Psychiatry,2250,,
1679652820,LIKIER,HOWARD,6525,CT,Gastroenterology,932,17,1.82%
1104920065,LILLARD,PIPER,6043,CT,Family Practice,7003,500,7.14%
1699739979,LILLEY,MARY,6516,CT,Nurse Practitioner,13,,
1871573683,LILLO,NICHOLAS,6052,CT,Obstetrics/Gynecology,404,19,4.70%
1861493827,LILLPOPP,MICHAEL,6105,CT,Physician Assistant,69,32,46.38%
1336135631,LILLY,RICHARD,6108,CT,Anesthesiology,59,,
