State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
OK,Oklahoma,2017,February,12 month-ending,Percent with drugs specified,96.2560386473,100,0.0441455244,*Likely underreported due to incomplete data
OK,Oklahoma,2015,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",92,100,0.0182667467,
OK,Oklahoma,2016,August,12 month-ending,Methadone (T40.3),45,100,0.0211115216,
OK,Oklahoma,2016,September,12 month-ending,Methadone (T40.3),44,100,0.0210277303,
OK,Oklahoma,2016,October,12 month-ending,Methadone (T40.3),44,100,0.0157707977,
OK,Oklahoma,2016,November,12 month-ending,Methadone (T40.3),41,100,0.0131440589,
OK,Oklahoma,2016,December,12 month-ending,Methadone (T40.3),44,100,0.0130992926,
OK,Oklahoma,2017,January,12 month-ending,Methadone (T40.3),43,100,0.0312989045,*Likely underreported due to incomplete data
OK,Oklahoma,2017,February,12 month-ending,Methadone (T40.3),39,100,0.0441455244,*Likely underreported due to incomplete data
OK,Oklahoma,2015,February,12 month-ending,Psychostimulants with abuse potential (T43.6),171,100,0.0184317236,
OK,Oklahoma,2016,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",91,100,0.0157707977,
OK,Oklahoma,2016,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",88,100,0.0131440589,
OK,Oklahoma,2016,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",95,100,0.0130992926,
OK,Oklahoma,2017,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",101,100,0.0312989045,*Likely underreported due to incomplete data
OK,Oklahoma,2016,June,12 month-ending,Cocaine (T40.5),24,100,0.0211422078,
OK,Oklahoma,2015,January,12 month-ending,Percent with drugs specified,96.0957178841,100,0.021170742,
OK,Oklahoma,2015,February,12 month-ending,Percent with drugs specified,96.5071151358,100,0.0184317236,
OK,Oklahoma,2015,March,12 month-ending,Percent with drugs specified,96.3683527886,100,0.0184002313,
OK,Oklahoma,2015,April,12 month-ending,Percent with drugs specified,96.8668407311,100,0.0184181445,
OK,Oklahoma,2015,May,12 month-ending,Percent with drugs specified,96.9414893617,100,0.0184273567,
OK,Oklahoma,2016,November,12 month-ending,Cocaine (T40.5),31,100,0.0131440589,
OK,Oklahoma,2016,December,12 month-ending,Cocaine (T40.5),29,100,0.0130992926,
OK,Oklahoma,2017,January,12 month-ending,Cocaine (T40.5),31,100,0.0312989045,*Likely underreported due to incomplete data
OK,Oklahoma,2017,February,12 month-ending,Cocaine (T40.5),30,100,0.0441455244,*Likely underreported due to incomplete data
OK,Oklahoma,2015,October,12 month-ending,Percent with drugs specified,96.265560166,100,0.0182958704,
OK,Oklahoma,2015,November,12 month-ending,Percent with drugs specified,96.4236588721,100,0.0208997335,
OK,Oklahoma,2015,December,12 month-ending,Percent with drugs specified,96.8144044321,100,0.0182667467,
OK,Oklahoma,2016,January,12 month-ending,Percent with drugs specified,96.5517241379,100,0.0184070052,
OK,Oklahoma,2016,February,12 month-ending,Percent with drugs specified,96.1971830986,100,0.0184521299,
OK,Oklahoma,2016,March,12 month-ending,Percent with drugs specified,96.1318051576,100,0.0211573046,
OK,Oklahoma,2016,December,12 month-ending,Heroin (T40.1),48,100,0.0130992926,
OK,Oklahoma,2016,April,12 month-ending,Percent with drugs specified,95.9269662921,100,0.0237818412,
OK,Oklahoma,2016,May,12 month-ending,Percent with drugs specified,95.5040871935,100,0.0263102505,
OK,Oklahoma,2016,June,12 month-ending,Percent with drugs specified,95.7359009629,100,0.0211422078,
OK,Oklahoma,2016,July,12 month-ending,Percent with drugs specified,96.1436170213,100,0.021165701,
OK,Oklahoma,2016,August,12 month-ending,Percent with drugs specified,96.2239583333,100,0.0211115216,
OK,Oklahoma,2016,September,12 month-ending,Percent with drugs specified,96.0578186597,100,0.0210277303,
OK,Oklahoma,2016,October,12 month-ending,Percent with drugs specified,96.3917525773,100,0.0157707977,
OK,Oklahoma,2016,November,12 month-ending,Percent with drugs specified,96.3917525773,100,0.0131440589,
OK,Oklahoma,2016,December,12 month-ending,Percent with drugs specified,96.2640099626,100,0.0130992926,
OK,Oklahoma,2017,January,12 month-ending,Percent with drugs specified,96.130592503,100,0.0312989045,*Likely underreported due to incomplete data
OK,Oklahoma,2015,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",94,100,0.0208997335,
OK,Oklahoma,2016,June,12 month-ending,Methadone (T40.3),48,100,0.0211422078,
OK,Oklahoma,2016,July,12 month-ending,Methadone (T40.3),46,100,0.021165701,
OK,Oklahoma,2015,December,12 month-ending,Heroin (T40.1),32,100,0.0182667467,
OK,Oklahoma,2016,January,12 month-ending,Heroin (T40.1),34,100,0.0184070052,
OK,Oklahoma,2016,February,12 month-ending,Heroin (T40.1),34,100,0.0184521299,
OK,Oklahoma,2016,March,12 month-ending,Heroin (T40.1),34,100,0.0211573046,
OK,Oklahoma,2016,April,12 month-ending,Heroin (T40.1),38,100,0.0237818412,
OK,Oklahoma,2016,May,12 month-ending,Heroin (T40.1),45,100,0.0263102505,
OK,Oklahoma,2016,June,12 month-ending,Heroin (T40.1),44,100,0.0211422078,
OK,Oklahoma,2015,March,12 month-ending,Psychostimulants with abuse potential (T43.6),170,100,0.0184002313,
OK,Oklahoma,2015,April,12 month-ending,Psychostimulants with abuse potential (T43.6),168,100,0.0184181445,
OK,Oklahoma,2015,May,12 month-ending,Psychostimulants with abuse potential (T43.6),170,100,0.0184273567,
OK,Oklahoma,2015,June,12 month-ending,Psychostimulants with abuse potential (T43.6),182,100,0.0235978919,
OK,Oklahoma,2015,July,12 month-ending,Psychostimulants with abuse potential (T43.6),180,100,0.0209462467,
OK,Oklahoma,2015,November,12 month-ending,Heroin (T40.1),28,100,0.0208997335,
OK,Oklahoma,2017,January,12 month-ending,Heroin (T40.1),51,100,0.0312989045,*Likely underreported due to incomplete data
OK,Oklahoma,2015,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",72,100,0.021170742,
OK,Oklahoma,2015,September,12 month-ending,Methadone (T40.3),63,100,0.0183040033,
OK,Oklahoma,2015,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",76,100,0.0184002313,
OK,Oklahoma,2015,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",81,100,0.0184181445,
OK,Oklahoma,2015,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",79,100,0.0184273567,
OK,Oklahoma,2015,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",89,100,0.0235978919,
OK,Oklahoma,2016,July,12 month-ending,Heroin (T40.1),46,100,0.021165701,
OK,Oklahoma,2016,August,12 month-ending,Heroin (T40.1),47,100,0.0211115216,
OK,Oklahoma,2016,September,12 month-ending,Heroin (T40.1),50,100,0.0210277303,
OK,Oklahoma,2016,October,12 month-ending,Heroin (T40.1),52,100,0.0157707977,
OK,Oklahoma,2016,November,12 month-ending,Heroin (T40.1),51,100,0.0131440589,
OK,Oklahoma,2015,August,12 month-ending,Psychostimulants with abuse potential (T43.6),181,100,0.015670297,
OK,Oklahoma,2015,September,12 month-ending,Psychostimulants with abuse potential (T43.6),193,100,0.0183040033,
OK,Oklahoma,2015,October,12 month-ending,Psychostimulants with abuse potential (T43.6),198,100,0.0182958704,
OK,Oklahoma,2015,November,12 month-ending,Psychostimulants with abuse potential (T43.6),203,100,0.0208997335,
OK,Oklahoma,2015,December,12 month-ending,Psychostimulants with abuse potential (T43.6),199,100,0.0182667467,
OK,Oklahoma,2016,January,12 month-ending,Psychostimulants with abuse potential (T43.6),197,100,0.0184070052,
OK,Oklahoma,2015,June,12 month-ending,Percent with drugs specified,96.8834688347,100,0.0235978919,
OK,Oklahoma,2015,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",93,100,0.0209462467,
OK,Oklahoma,2016,March,12 month-ending,Methadone (T40.3),52,100,0.0211573046,
OK,Oklahoma,2016,April,12 month-ending,Methadone (T40.3),52,100,0.0237818412,
OK,Oklahoma,2015,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",92,100,0.0182958704,
OK,Oklahoma,2016,May,12 month-ending,Methadone (T40.3),52,100,0.0263102505,
OK,Oklahoma,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),241,100,0.0211115216,
OK,Oklahoma,2016,September,12 month-ending,Psychostimulants with abuse potential (T43.6),238,100,0.0210277303,
OK,Oklahoma,2016,October,12 month-ending,Psychostimulants with abuse potential (T43.6),251,100,0.0157707977,
OK,Oklahoma,2016,November,12 month-ending,Psychostimulants with abuse potential (T43.6),256,100,0.0131440589,
OK,Oklahoma,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),267,100,0.0130992926,
OK,Oklahoma,2017,January,12 month-ending,Psychostimulants with abuse potential (T43.6),267,100,0.0312989045,*Likely underreported due to incomplete data
OK,Oklahoma,2017,February,12 month-ending,Psychostimulants with abuse potential (T43.6),275,100,0.0441455244,*Likely underreported due to incomplete data
OK,Oklahoma,2015,November,12 month-ending,Methadone (T40.3),68,100,0.0208997335,
OK,Oklahoma,2015,July,12 month-ending,Percent with drugs specified,96.7257844475,100,0.0209462467,
OK,Oklahoma,2015,January,12 month-ending,Psychostimulants with abuse potential (T43.6),164,100,0.021170742,
OK,Oklahoma,2015,September,12 month-ending,Percent with drugs specified,96.1002785515,100,0.0183040033,
OK,Oklahoma,2016,June,12 month-ending,Psychostimulants with abuse potential (T43.6),212,100,0.0211422078,
OK,Oklahoma,2016,July,12 month-ending,Psychostimulants with abuse potential (T43.6),229,100,0.021165701,
OK,Oklahoma,2015,March,12 month-ending,Methadone (T40.3),66,100,0.0184002313,
OK,Oklahoma,2015,April,12 month-ending,Methadone (T40.3),66,100,0.0184181445,
OK,Oklahoma,2015,May,12 month-ending,Methadone (T40.3),67,100,0.0184273567,
OK,Oklahoma,2015,June,12 month-ending,Methadone (T40.3),65,100,0.0235978919,
OK,Oklahoma,2017,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",103,100,0.0441455244,*Likely underreported due to incomplete data
OK,Oklahoma,2015,August,12 month-ending,Methadone (T40.3),62,100,0.015670297,
OK,Oklahoma,2016,February,12 month-ending,Methadone (T40.3),60,100,0.0184521299,
OK,Oklahoma,2015,October,12 month-ending,Methadone (T40.3),65,100,0.0182958704,
OK,Oklahoma,2015,December,12 month-ending,Methadone (T40.3),62,100,0.0182667467,
OK,Oklahoma,2015,August,12 month-ending,Percent with drugs specified,96.1485557084,100,0.015670297,
OK,Oklahoma,2016,January,12 month-ending,Methadone (T40.3),56,100,0.0184070052,
OK,Oklahoma,2016,April,12 month-ending,Psychostimulants with abuse potential (T43.6),205,100,0.0237818412,
OK,Oklahoma,2015,February,12 month-ending,Methadone (T40.3),70,100,0.0184317236,
OK,Oklahoma,2016,May,12 month-ending,Psychostimulants with abuse potential (T43.6),215,100,0.0263102505,
OK,Oklahoma,2016,March,12 month-ending,Psychostimulants with abuse potential (T43.6),201,100,0.0211573046,
OK,Oklahoma,2015,July,12 month-ending,Methadone (T40.3),65,100,0.0209462467,
OK,Oklahoma,2016,February,12 month-ending,Psychostimulants with abuse potential (T43.6),197,100,0.0184521299,
OR,Oregon,2015,September,12 month-ending,Number of Drug Overdose Deaths,523,100,0.0196822719,
OR,Oregon,2015,June,12 month-ending,Number of Drug Overdose Deaths,506,100,0.022626994,
OR,Oregon,2015,April,12 month-ending,Number of Drug Overdose Deaths,517,100,0.0200469672,
OR,Oregon,2015,October,12 month-ending,Number of Drug Overdose Deaths,510,100,0.0169090294,
OR,Oregon,2017,February,12 month-ending,Cocaine (T40.5),30,100,0.1308008829,*Likely underreported due to incomplete data
OR,Oregon,2015,August,12 month-ending,Number of Drug Overdose Deaths,515,100,0.0225441019,
OR,Oregon,2015,May,12 month-ending,Number of Drug Overdose Deaths,501,100,0.01991012,
OR,Oregon,2015,December,12 month-ending,Number of Drug Overdose Deaths,497,100,0.0223888951,
OR,Oregon,2016,January,12 month-ending,Number of Drug Overdose Deaths,491,100,0.0225206204,
OR,Oregon,2015,February,12 month-ending,Number of Drug Overdose Deaths,519,100,0.0230906887,
OR,Oregon,2016,December,12 month-ending,Cocaine (T40.5),30,100,0.0723750139,
OR,Oregon,2016,August,12 month-ending,Cocaine (T40.5),24,100,0.0534082923,
OR,Oregon,2016,September,12 month-ending,Cocaine (T40.5),28,100,0.0590750534,
OR,Oregon,2015,July,12 month-ending,Number of Drug Overdose Deaths,502,100,0.0225542712,
OR,Oregon,2015,March,12 month-ending,Number of Drug Overdose Deaths,515,100,0.0230063555,
OR,Oregon,2015,May,12 month-ending,Percent with drugs specified,92.8143712575,100,0.01991012,
OR,Oregon,2017,January,12 month-ending,Cocaine (T40.5),29,100,0.1012284206,*Likely underreported due to incomplete data
OR,Oregon,2015,July,12 month-ending,Percent with drugs specified,93.625498008,100,0.0225542712,
OR,Oregon,2016,November,12 month-ending,Cocaine (T40.5),31,100,0.0644781475,
OR,Oregon,2015,November,12 month-ending,Number of Drug Overdose Deaths,504,100,0.014033512,
OR,Oregon,2016,February,12 month-ending,Cocaine (T40.5),22,100,0.0253857219,
OR,Oregon,2016,March,12 month-ending,Cocaine (T40.5),22,100,0.0280930442,
OR,Oregon,2016,February,12 month-ending,Number of Drug Overdose Deaths,495,100,0.0253857219,
OR,Oregon,2016,June,12 month-ending,Cocaine (T40.5),21,100,0.0480225989,
OR,Oregon,2016,July,12 month-ending,Cocaine (T40.5),20,100,0.0535679044,
OR,Oregon,2015,February,12 month-ending,Percent with drugs specified,92.8709055877,100,0.0230906887,
OR,Oregon,2016,October,12 month-ending,Cocaine (T40.5),30,100,0.0616401894,
OR,Oregon,2015,April,12 month-ending,Percent with drugs specified,92.4564796905,100,0.0200469672,
OR,Oregon,2016,July,12 month-ending,Number of Drug Overdose Deaths,511,100,0.0535679044,
OR,Oregon,2015,June,12 month-ending,Percent with drugs specified,93.6758893281,100,0.022626994,
OR,Oregon,2016,September,12 month-ending,Number of Drug Overdose Deaths,488,100,0.0590750534,
OR,Oregon,2015,August,12 month-ending,Percent with drugs specified,93.3980582524,100,0.0225441019,
OR,Oregon,2015,October,12 month-ending,Percent with drugs specified,94.3137254902,100,0.0169090294,
OR,Oregon,2016,June,12 month-ending,Psychostimulants with abuse potential (T43.6),145,100,0.0480225989,
OR,Oregon,2015,November,12 month-ending,Percent with drugs specified,95.0396825397,100,0.014033512,
OR,Oregon,2015,January,12 month-ending,Number of Drug Overdose Deaths,520,100,0.0232477043,
OR,Oregon,2016,January,12 month-ending,Percent with drugs specified,95.5193482688,100,0.0225206204,
OR,Oregon,2016,March,12 month-ending,Number of Drug Overdose Deaths,503,100,0.0280930442,
OR,Oregon,2016,April,12 month-ending,Number of Drug Overdose Deaths,510,100,0.0309145073,
OR,Oregon,2015,March,12 month-ending,Percent with drugs specified,92.6213592233,100,0.0230063555,
OR,Oregon,2016,June,12 month-ending,Number of Drug Overdose Deaths,521,100,0.0480225989,
OR,Oregon,2015,January,12 month-ending,Heroin (T40.1),126,100,0.0232477043,
OR,Oregon,2016,August,12 month-ending,Number of Drug Overdose Deaths,495,100,0.0534082923,
OR,Oregon,2015,October,12 month-ending,Cocaine (T40.5),24,100,0.0169090294,
OR,Oregon,2015,November,12 month-ending,Cocaine (T40.5),24,100,0.014033512,
OR,Oregon,2015,December,12 month-ending,Cocaine (T40.5),24,100,0.0223888951,
OR,Oregon,2016,January,12 month-ending,Cocaine (T40.5),23,100,0.0225206204,
OR,Oregon,2015,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),134,100,0.0232477043,
OR,Oregon,2015,December,12 month-ending,Percent with drugs specified,95.5734406439,100,0.0223888951,
OR,Oregon,2016,April,12 month-ending,Cocaine (T40.5),23,100,0.0309145073,
OR,Oregon,2016,May,12 month-ending,Cocaine (T40.5),25,100,0.0451085424,
OR,Oregon,2015,January,12 month-ending,Percent with drugs specified,92.6923076923,100,0.0232477043,
OR,Oregon,2015,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),138,100,0.022626994,
OR,Oregon,2015,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),136,100,0.0225542712,
OR,Oregon,2015,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),148,100,0.0225441019,
OR,Oregon,2015,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),148,100,0.0196822719,
OR,Oregon,2015,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),150,100,0.0169090294,
OR,Oregon,2015,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),157,100,0.014033512,
OR,Oregon,2015,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),147,100,0.0223888951,
OR,Oregon,2015,September,12 month-ending,Percent with drugs specified,94.0726577438,100,0.0196822719,
OR,Oregon,2016,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),142,100,0.0253857219,
OR,Oregon,2015,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),136,100,0.0230906887,
OR,Oregon,2016,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),148,100,0.0309145073,
OR,Oregon,2016,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),153,100,0.0451085424,
OR,Oregon,2016,February,12 month-ending,Percent with drugs specified,95.9595959596,100,0.0253857219,
OR,Oregon,2016,March,12 month-ending,Percent with drugs specified,96.2226640159,100,0.0280930442,
OR,Oregon,2016,May,12 month-ending,Number of Drug Overdose Deaths,525,100,0.0451085424,
OR,Oregon,2016,May,12 month-ending,Percent with drugs specified,96.380952381,100,0.0451085424,
OR,Oregon,2016,June,12 month-ending,Percent with drugs specified,95.7773512476,100,0.0480225989,
OR,Oregon,2016,July,12 month-ending,Percent with drugs specified,96.0861056751,100,0.0535679044,
OR,Oregon,2016,August,12 month-ending,Percent with drugs specified,96.1616161616,100,0.0534082923,
OR,Oregon,2016,October,12 month-ending,Number of Drug Overdose Deaths,483,100,0.0616401894,
OR,Oregon,2016,November,12 month-ending,Number of Drug Overdose Deaths,484,100,0.0644781475,
OR,Oregon,2016,December,12 month-ending,Number of Drug Overdose Deaths,496,100,0.0723750139,
